scenario       ,     K,structure_mode      ,  frame,   broad_phase_pairs,    collisions_pairs,  rebuilt
uniform_cloud  ,     1,uniform_grid+skin   ,     80,                6067,                   9,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     81,                6072,                  10,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     82,                6064,                  12,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     83,                6060,                  12,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     84,                6054,                  11,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     85,                6068,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     86,                6085,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     87,                6095,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     88,                6107,                   5,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     89,                6117,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     90,                6126,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     91,                6146,                   8,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     92,                6148,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     93,                6144,                   4,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     94,                6160,                   7,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     95,                6152,                   8,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     96,                6140,                   5,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     97,                6136,                   6,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     98,                6135,                   6,        1
uniform_cloud  ,     1,uniform_grid+skin   ,     99,                6158,                   7,        1
uniform_cloud  ,     1,octree+skin         ,      0,               75980,                 293,        1
uniform_cloud  ,     1,octree+skin         ,      1,               76044,                 182,        1
uniform_cloud  ,     1,octree+skin         ,      2,               76100,                 171,        1
uniform_cloud  ,     1,octree+skin         ,      3,               76069,                 165,        1
uniform_cloud  ,     1,octree+skin         ,      4,               76007,                 151,        1
uniform_cloud  ,     1,octree+skin         ,      5,               76120,                 149,        1
uniform_cloud  ,     1,octree+skin         ,      6,               76091,                 146,        1
uniform_cloud  ,     1,octree+skin         ,      7,               76150,                 138,        1
uniform_cloud  ,     1,octree+skin         ,      8,               76146,                 133,        1
uniform_cloud  ,     1,octree+skin         ,      9,               76460,                 126,        1
uniform_cloud  ,     1,octree+skin         ,     10,               76411,                 120,        1
uniform_cloud  ,     1,octree+skin         ,     11,               76589,                 116,        1
uniform_cloud  ,     1,octree+skin         ,     12,               76899,                 111,        1
uniform_cloud  ,     1,octree+skin         ,     13,               76585,                 110,        1
uniform_cloud  ,     1,octree+skin         ,     14,               76609,                 107,        1
uniform_cloud  ,     1,octree+skin         ,     15,               76665,                 105,        1
uniform_cloud  ,     1,octree+skin         ,     16,               76689,                 105,        1
uniform_cloud  ,     1,octree+skin         ,     17,               76749,                  93,        1
uniform_cloud  ,     1,octree+skin         ,     18,               76797,                  95,        1
uniform_cloud  ,     1,octree+skin         ,     19,               76782,                  90,        1
uniform_cloud  ,     1,octree+skin         ,     20,               76951,                  83,        1
uniform_cloud  ,     1,octree+skin         ,     21,               77221,                  83,        1
uniform_cloud  ,     1,octree+skin         ,     22,               77255,                  78,        1
uniform_cloud  ,     1,octree+skin         ,     23,               77253,                  73,        1
uniform_cloud  ,     1,octree+skin         ,     24,               77209,                  72,        1
uniform_cloud  ,     1,octree+skin         ,     25,               77130,                  71,        1
uniform_cloud  ,     1,octree+skin         ,     26,               77117,                  70,        1
uniform_cloud  ,     1,octree+skin         ,     27,               77117,                  66,        1
uniform_cloud  ,     1,octree+skin         ,     28,               76980,                  65,        1
uniform_cloud  ,     1,octree+skin         ,     29,               76393,                  58,        1
uniform_cloud  ,     1,octree+skin         ,     30,               76401,                  56,        1
uniform_cloud  ,     1,octree+skin         ,     31,               76355,                  53,        1
