x,y,z
0.204952,0.106697,-0.00115386
-0.461086,-0.172174,-0.496542
-0.747054,0.0547598,0.0652285
-1.16546,-0.425623,-0.398629
4.23456,3.38615,-0.0979093
0.329965,-0.349776,-0.406968
-1.18248,0.578312,0.052528
0.294432,-0.62254,0.234634
1.45351,-0.205302,0.109156
-13.5736,-9.44122,0.0295337
-0.187378,0.553155,0.105234
-0.467966,0.106044,-0.256207
-0.309056,0.753099,-0.0176238
0.138305,-0.210701,0.0148121
2.10101,-0.78682,-0.114313
0.573408,0.0266927,0.0119839
1.39094,0.397634,-0.369671
0.311702,-11.3696,0.185246
17.7133,-2.28138,-0.00461998
0.775965,-1.39046,0.0182129
4.38182,-8.9838,-0.038934
2.24286,8.87472,-0.131683
-3.36373,-0.228712,0.0580824
0.360756,-0.258266,0.349327
3.4476,0.309971,0.0713078
-2.08811,-0.364707,-0.183034
6.69643,-4.41398,-0.0902451
-9.84038,-0.449985,-0.097254
-0.288752,-1.16885,-0.0144756
-18.7349,7.39991,-0.116102
-0.306764,-1.87878,0.0256381
-0.713482,4.89768,0.0388879
7.48793,5.27697,0.179713
-3.94311,-0.555601,0.0171121
1.76098,0.546903,0.0650956
11.7028,9.50048,0.166219
-0.70127,1.19163,0.0621035
-6.27386,9.43304,-0.017291
-2.02128,1.18179,0.00250545
-0.663553,1.68275,-0.00793288
0.562836,-0.766867,0.225333
6.70464,-2.23465,-0.0231233
-0.0960449,-2.13743,-0.108037
-0.270873,-0.257918,0.126631
1.49438,0.758864,0.0191587
-5.06338,-0.206783,0.0330899
1.20478,-0.192861,-0.136419
-0.837879,-1.95564,0.213673
14.554,-10.6972,0.121872
-1.69745,1.31896,-0.0808072
1.19998,-16.0247,-0.0217634
-0.845167,-0.276388,-0.0844009
1.0393,-1.60172,0.0375286
5.22436,16.5819,-0.0863288
-8.02122,10.3786,0.00498171
5.2796,-3.32863,-0.044287
-5.34821,-3.80727,0.0859751
0.321905,0.0596558,0.108686
4.31942,3.30797,0.179046
0.86552,0.918459,-0.276437
-7.2551,-4.73733,-0.0476006
-8.80284,2.05626,0.313354
-3.56335,0.253735,-0.0794214
0.396924,0.618256,-0.176293
-3.64243,1.65557,0.124014
0.0965795,0.143495,-0.415422
-0.185792,1.92025,0.0562851
-18.0166,-7.41563,-0.196172
1.27075,1.6749,-0.0190651
0.091862,0.981559,-0.994834
-0.452237,-0.284394,-0.78796
4.25008,-4.85205,-0.0334429
14.2285,-39.1552,-0.122009
-2.15683,0.821809,-0.11522
9.42599,-1.78801,-0.0916908
2.14074,1.75268,0.084281
5.79452,-14.8425,-0.18913
-3.58228,-0.573408,0.0533635
-0.140047,0.0606605,-0.172835
-0.624303,-0.219323,-0.482611
-5.08748,20.1394,-0.111329
-3.18291,1.69748,0.0501426
0.306507,0.0875734,-0.0154204
5.50118,6.74397,0.00898583
-3.94294,-0.384841,-0.028239
0.133296,-3.52436,-0.166197
0.0631147,6.26464,-0.0469851
-0.472695,9.42457,0.0318682
-0.0681673,-0.596955,-0.14768
-2.74944,-1.75465,0.0326508
-0.134134,0.0295943,-0.0422215
3.06652,-4.79917,-0.026915
0.60919,0.616587,0.522249
1.52478,-1.14623,0.120316
0.282408,0.0241581,-0.088553
0.888924,-0.500625,-0.0363254
0.0248436,0.115672,0.00660188
-0.572696,0.140859,0.030071
0.0579255,-3.90374,-0.0650264
0.356472,-0.00572794,-0.545119
1.45712,0.921015,0.124623
0.531442,3.01229,0.155128
2.75534,-0.392597,-0.0688298
-5.45026,3.74458,-0.125165
15.6601,-4.3239,0.00601361
-1.97106,-2.06314,0.0968441
-1.09274,0.622861,0.43669
-0.703391,-1.71847,0.03385
-5.05137,-2.6003,-0.167147
-1.17815,-0.674205,0.085084
0.6575,-0.593656,-0.145205
-0.0844489,-0.160804,0.240477
-1.8281,-3.66707,0.00534087
-0.52374,0.248198,-0.131216
-0.0702574,0.217664,0.0911523
0.759516,0.519912,-0.0641999
-0.50247,-0.13175,-0.092977
-0.568855,0.699866,0.0740585
-13.4793,11.7517,0.0639132
-1.83813,-0.0720964,0.0537998
0.0252215,1.48756,0.16059
5.1278,-0.714149,0.0474897
0.893913,0.230996,-0.0629872
2.04081,12.9334,-0.132193
0.272724,-1.79324,-0.00866689
-3.84917,1.69517,-0.0550078
0.192314,-0.533168,0.084515
-0.920078,-0.389796,0.0299812
1.60181,0.19918,0.0420017
-11.8856,11.4622,0.0184024
-0.0595939,0.210497,0.0362076
-0.376664,0.747939,0.00679135
-1.60563,-2.64073,-0.0400261
0.814026,0.281108,0.304821
-16.3879,0.797976,0.0998773
-1.44462,0.771808,0.118296
0.5129,0.371261,0.26523
18.467,4.77632,-0.155712
0.265798,1.20037,0.429622
4.30786,-1.37049,-0.0810013
-0.26211,0.509352,0.058611
1.37876,3.26286,-0.0166389
0.800707,2.86825,0.102954
-0.848404,-0.110399,0.218814
0.459176,-1.18528,-0.0206643
8.30873,7.50059,0.00298729
0.0038932,0.0829926,-0.135783
0.504177,-0.664993,0.212592
3.01808,2.90799,0.0232446
1.23204,1.01999,-0.0543825
3.80036,1.44966,-0.0832636
0.0447077,0.442547,1.0251
-6.22716,0.278927,-0.112879
-5.29373,0.57193,0.0474947
-1.87079,3.01082,-0.205351
7.5065,13.8402,-0.0604578
-4.00933,3.24814,0.0206486
-0.863516,0.228726,0.0162353
0.0331752,-0.0653109,0.0011047
5.64601,-6.78738,-0.116475
-3.56329,-2.6598,-0.0418868
0.0618172,-0.279041,-0.0866036
0.181787,0.507941,0.364312
-3.03065,-0.287641,0.113843
4.35195,-12.0219,-0.0241847
-0.53611,-1.02302,0.514287
1.97836,-0.167629,0.0249156
2.76212,6.59196,0.0472175
0.252545,7.22544,-0.154218
-0.17253,-0.204538,0.0992945
-0.693408,1.24822,0.0972262
-0.558961,-0.172911,0.185486
3.07228,-3.76522,-0.0533333
-0.215137,-0.464044,0.553168
-3.39128,1.68015,0.263062
-0.347363,-1.73784,0.0478261
-6.18046,-7.53226,0.0632917
-4.50671,-5.82036,0.125088
-0.238466,-0.344893,-0.0217444
-0.890801,0.160238,-1.03633
0.648076,1.25033,0.0839895
0.0663769,-0.822187,1.01329
-8.79165,6.24381,0.11808
-1.4589,2.08199,-0.0140882
-2.25448,-4.77575,-0.049378
0.995045,-0.890819,-0.160036
-4.90409,2.18921,-0.0219464
4.35806,9.19844,-0.0235828
-6.96798,-8.45098,-0.00953234
-0.281479,0.345973,0.0743613
0.574689,0.644645,-0.167046
6.71557,5.0367,-0.0250047
0.74691,0.0807887,-0.0621793
8.31571,-1.90161,-0.16977
3.24439,0.180034,0.125051
5.18825,0.674363,-0.00529008
0.39874,-0.851671,-0.419209
5.26127,1.95423,0.0418579
0.0645838,-0.191669,-0.491344
-1.10457,2.54127,-0.0593444
4.59081,-5.29403,-0.109542
-2.28134,20.0722,-0.0800273
0.596341,-0.191934,-0.00630688
-1.33161,4.20356,0.182815
-0.16098,-0.403072,0.145926
-18.7384,-1.95113,0.0521979
-1.31489,3.85283,-0.255829
6.9534,-3.9198,-0.0267909
0.152167,-0.121906,0.269209
0.604004,0.202567,-0.123733
0.923709,0.833479,-0.0504306
-5.49131,-2.15006,-0.0105166
-0.12133,-0.0521858,0.537012
0.328803,-0.173177,-0.549423
0.2417,0.594337,-0.463073
0.189399,0.360069,-0.0989043
-1.83401,1.96275,0.13489
-5.50376,4.04478,-0.118002
0.0473475,0.162461,0.0869239
-0.0554944,0.022612,0.149407
0.0587267,-0.21173,0.0232426
-3.81372,-3.14416,-0.00489957
1.02809,1.46969,0.0086743
10.9085,-2.49768,-0.0974857
-3.55873,8.75563,0.0109871
-10.3136,4.79204,0.141992
1.88026,-0.954369,0.0605019
-0.214828,0.154486,0.565337
2.47198,-2.54729,-0.0841661
0.0684834,-0.947313,-0.0490568
-2.83668,-5.80082,0.0076919
-0.111819,-0.00531569,-0.0520364
-1.68784,0.164488,0.0205549
-0.759362,0.853411,-0.427981
0.242265,0.502587,0.0768583
0.0415555,0.0443834,0.165665
-7.58499,6.64079,0.262791
-0.873401,-3.84474,0.168009
-8.0831,-2.12199,0.0783982
-6.17811,-5.5793,-0.0209858
0.359444,2.81621,0.0107615
-2.40422,-4.77662,-0.0420408
9.54384,3.89474,-0.027757
-7.59148,0.0799121,0.0545682
0.260313,0.279821,-0.251049
2.79603,-2.29825,0.0563365
-0.337995,0.107956,-0.120174
-1.70836,-0.13712,0.0882839
0.22092,0.813406,0.163652
-5.53084,4.29813,0.0764442
-0.229219,0.524733,0.0447784
-0.487707,-1.60825,-0.135973
-0.567595,-0.0077791,-0.117341
0.17078,0.720105,0.0588946
3.33403,4.65687,-0.0975911
-0.383973,-0.428936,0.562307
-18.7879,-3.1605,-0.0488365
-0.15807,0.259539,-0.242044
-2.32648,-21.1129,-0.17044
12.1662,-4.69132,0.105395
8.34171,-9.032,-0.0880292
2.55454,1.28258,-0.0656859
0.208522,0.509486,-0.100823
-0.331877,0.258973,-0.163846
1.9405,4.90884,-0.0198346
-0.518392,2.98863,0.00639505
10.135,-3.8075,0.0431533
0.0294751,1.23017,-0.0213311
-5.6301,-0.324362,0.0883063
0.0789708,13.6145,0.172687
-0.0809574,19.9994,-0.0749107
2.27622,-1.46472,-0.081101
-0.220306,-0.311191,-0.105351
7.17975,-2.2249,0.137338
0.295114,0.17288,0.0115784
-3.79394,2.13283,0.08396
-1.9309,-3.70234,0.102304
3.80947,-9.35295,-0.0214322
-6.91247,-1.61144,0.0635532
-9.21266,-0.12437,-0.0142132
0.461666,0.231198,0.237652
-0.901273,1.29895,-0.0305487
0.49254,0.193157,-0.486163
-3.84803,-0.819795,-0.0381492
1.64826,-2.53673,-0.0515819
-0.462542,1.01762,0.737782
0.960932,2.84037,0.00702944
4.47925,-14.9142,0.000662642
6.08267,-7.12009,0.162077
-3.23535,-5.98177,-0.0388543
0.266476,0.690764,0.416486
-0.160207,-0.472535,0.0531435
7.59984,-3.89354,0.0102584
-3.9694,-5.17312,-0.0945939
-0.36279,0.243089,0.116947
0.0600805,0.504382,0.0910782
10.4058,-10.0404,0.0584363
-1.97909,-3.23339,-0.0961315
-2.69904,-2.88448,-0.0650474
8.61584,1.74508,0.00575011
0.421007,0.585863,0.10876
0.0228581,-1.10322,-0.184959
-2.37952,2.69163,0.00581917
-1.13808,1.53564,-0.235784
2.71207,5.79121,0.0185123
0.490623,0.392351,-0.0237959
2.07263,2.09459,0.210661
4.46426,2.32205,-0.159056
2.33744,2.71526,0.0133579
-0.0267505,0.0193378,0.0138527
0.158072,1.02857,-0.108045
-2.74903,0.97172,0.00760278
-3.54998,0.701665,0.0310693
0.563643,0.464285,-0.017567
-7.27942,4.72227,-0.0147466
-4.6985,-5.84054,-0.0971257
0.333803,-0.461618,-0.00659809
0.850896,-0.0472001,0.159805
-1.69449,1.17294,0.045155
7.90556,7.41299,-0.019073
0.119997,-0.266581,-0.0816003
-1.5536,-2.06256,-0.0568221
-1.48321,0.0929178,-0.193228
-0.0681774,-0.148273,-0.144947
-0.747639,1.35456,-0.00704348
3.31447,-3.56645,-0.106993
5.25109,-0.0579417,0.140044
-0.0402116,0.450081,-0.384576
1.45839,2.50954,0.0175879
6.64106,4.08436,-0.180419
-0.256148,-1.28898,-0.187538
0.319601,0.14438,0.105079
-4.10275,-3.22661,-0.00487243
-6.92359,-6.12922,-0.0254489
0.0933918,-0.648304,0.335311
0.272153,1.04311,-0.0369122
-0.7372,8.20589,0.0434747
-0.140955,0.031636,0.104711
0.0142867,-0.153319,0.418296
4.72017,-0.05345,-0.256593
-0.0982636,0.458617,-0.304039
1.00929,-0.308813,0.167424
-4.35685,8.35468,-0.174093
-0.0805162,-0.148073,0.0785704
-0.304183,-0.133076,-0.000298719
0.81283,-0.342824,-0.108942
8.32182,4.16332,0.0817544
4.44245,-1.31378,0.0660206
0.366425,-0.34806,-0.524306
-2.41993,8.29907,0.0372104
-3.85442,3.02645,-0.0861165
-4.52558,0.560246,0.00827152
0.633704,-0.665404,0.433286
-0.118129,0.395675,-0.533168
-0.109272,0.152425,-0.050708
0.0591362,-0.0578499,0.0926762
-1.7479,2.45304,-0.189124
1.09032,2.85632,-0.0753448
-1.54793,6.19281,-0.134333
-1.3729,1.46777,-0.172961
0.607222,-0.0726873,0.0036661
-3.29196,5.51044,-0.0378695
7.07379,-4.3128,-0.199697
-18.7118,8.54045,-0.0387955
-2.81972,4.6293,0.00695298
-6.14519,-11.1219,0.0257057
1.97651,-0.260088,-0.147766
-3.26598,-0.690065,0.0165241
-1.77622,-0.862498,0.0905265
0.736533,0.98171,-0.094354
-0.220948,1.15381,0.0437956
3.84073,-1.9269,0.102423
-0.485438,-1.76549,0.0211537
0.244593,-0.450718,0.0419226
-11.993,12.2181,0.0382053
-9.14356,-3.16245,0.226461
-5.86439,4.31966,-0.00635905
-10.7318,0.0682902,0.149463
0.23866,2.11889,0.112459
-1.95283,2.47775,-0.0200375
-14.0742,-5.15423,-0.0370779
-5.98124,8.2463,-0.0123817
-2.20282,0.786798,0.0225602
-6.60912,-11.0162,-0.0772838
-0.285093,-0.0244759,-0.14572
2.9447,-0.813842,0.0990083
0.951454,-0.144158,0.861182
0.358026,-0.0269804,-0.0720817
1.37939,-0.135825,-0.335666
-0.12232,-0.400711,-0.0581309
4.10428,-2.63452,0.0676522
0.390648,0.656175,-0.791163
0.153289,0.703548,0.109507
6.24785,-5.70284,-0.0607732
-2.22079,-4.18808,-0.0885847
4.29121,10.9895,-0.00241591
-4.13406,7.47001,0.0825885
-1.09163,1.35947,0.0075282
-2.31066,0.596465,-0.0608916
3.27644,-2.73185,-0.094915
-11.0737,-6.96415,-0.0296303
-6.82944,-2.6284,0.0845684
0.563369,0.437669,0.13334
-1.82222,-0.324332,-0.137141
-0.255213,0.992674,-0.0310444
0.0735962,-0.327983,0.351078
6.54059,-0.642489,-0.0219192
4.54622,6.39853,0.145004
0.416536,-0.0214849,0.100349
-1.80626,-3.08816,-0.108174
-0.0789001,-0.274463,-0.0809361
0.486509,-4.62719,0.0798751
0.72783,-0.192924,-0.929692
0.329067,1.07785,-0.0268707
1.36632,3.2421,0.0150996
8.11761,-2.39408,0.0708961
1.38609,0.679022,-0.0133664
0.166429,0.120937,0.0939087
-15.0175,0.0428928,0.0346551
1.4562,-1.75379,-0.0208859
-1.55026,0.133831,-0.321623
-21.0704,-18.6297,0.0161061
-2.96338,9.88227,0.189049
0.829894,0.708259,0.0840343
-15.1968,-3.47998,-0.0713472
3.69004,-0.294041,0.0398239
-1.89467,-0.898112,-0.222868
-4.15694,-0.830894,0.189542
-0.379432,0.0233212,-0.00884643
-3.85141,-3.84207,0.12251
3.6858,-3.39398,-0.0034073
-0.0163037,0.747806,-0.100912
-7.43437,5.05829,-0.109734
-2.71952,-1.43568,0.060605
-0.304118,2.20958,-0.0460186
0.278787,0.844221,-0.00981006
15.5725,-2.93172,-0.0518227
-5.04187,-3.53138,0.114283
2.81866,-2.8689,-0.116356
3.54755,-1.51741,0.00556876
-2.65403,-3.69054,-0.227973
0.245007,-0.538127,-0.478486
-0.578127,0.15491,-0.0118733
-2.24117,8.87257,0.0322201
0.641277,-2.92375,0.0850944
-2.10605,-1.63427,-0.127893
2.99319,0.224943,0.192739
-0.30568,0.0810381,0.00118143
-0.0481924,-0.489134,0.184061
1.00663,1.87613,0.253548
0.57007,0.511401,0.219529
-0.101196,0.764426,-0.0308369
2.64346,0.829979,-0.123521
-4.73465,0.75208,-0.0369901
2.71836,0.679623,-0.106174
-0.755302,-1.57684,-0.0501668
4.98786,-8.21749,-0.143385
-3.22838,-2.95519,-0.0382893
0.108546,0.15579,0.0985542
3.93111,-3.50608,-0.0116203
1.42525,-1.08573,0.199962
3.41842,1.97703,-0.0657394
-3.04399,-14.8941,-0.0253007
-6.73567,-2.77918,0.0679303
-0.504723,0.0160082,0.697266
-0.739301,1.45496,0.0765306
-0.206325,5.37435,0.013141
-0.121864,-0.31267,0.102795
1.66989,-1.77024,-0.105232
1.03206,-2.1634,0.0808709
1.75964,0.305633,-0.0534532
-0.870169,1.29136,-0.0922361
-0.0778984,-0.525064,-0.0832179
0.743919,-0.439023,-0.331706
1.3896,-1.64413,0.0237252
-0.139084,0.734029,0.24478
5.77459,-6.73543,-0.164556
-0.385532,-0.422747,-0.00119925
0.0518488,-3.63586,0.231108
5.84348,1.55465,-0.082955
-6.2712,-1.21698,-0.0310913
-5.58838,4.02306,0.293455
-3.3346,10.2753,-0.0156305
0.943419,0.629415,0.0633206
-0.132448,-0.00492666,-0.123578
-0.0763255,-0.408614,-0.885463
-3.59175,-3.76133,0.0200674
-1.37744,6.07077,0.0259997
-3.05716,1.76682,-0.00867738
-2.40608,-1.58405,-0.00946254
-0.121154,-1.50895,-0.101659
3.1197,3.67242,-0.0195904
0.70015,-0.724899,-0.579442
0.0438562,2.34346,-0.0032028
-0.213572,0.0523066,-0.00493022
5.48605,0.934467,-0.014486
-8.22385,-7.64143,-0.0415859
-4.19497,-1.37073,0.0107588
6.19294,-0.663425,-0.00311089
6.4311,7.28047,-0.00664699
-0.0979318,0.0918288,0.17499
-0.971096,1.59754,0.0565293
1.56389,6.13818,-0.0428242
0.240312,0.140435,-0.0705655
12.4882,-1.54692,0.0224102
1.4787,8.16617,0.0432843
-0.121839,1.31274,0.0860577
-2.03946,1.75006,-0.162919
3.97872,-2.2028,-0.101386
1.41911,-1.97292,-0.118394
6.86714,-1.91989,0.0434898
-1.61306,-7.37827,0.15869
2.92004,1.45814,0.132123
0.0249605,0.136901,-0.410516
0.00454063,-0.580896,0.0742945
2.61249,7.23779,-0.0904371
-0.516027,1.0206,0.0314297
-5.94014,1.63329,0.103581
3.58077,-6.27665,-0.0406302
0.0536171,-0.108644,-0.444444
-13.9585,-19.9696,0.124871
0.112413,6.81719,0.130746
-0.0589853,-0.358086,0.172388
0.237506,-0.0397427,0.166494
10.2399,14.0976,-0.118514
-0.980256,16.4236,0.0214688
-0.90779,-6.76195,0.0718622
1.59064,0.234773,-0.0283731
-0.0400803,0.047904,-0.0441701
0.571225,-0.0341949,0.246893
2.12914,-0.923985,0.0657883
6.57873,3.88621,-0.143851
-0.373164,0.504275,0.204881
-0.330693,0.385937,0.07592
7.49868,-6.13569,-0.00579023
2.33704,-0.741401,-0.116014
0.061211,0.542037,0.604216
3.58861,5.09047,-0.103465
-2.36297,-1.08999,0.0179197
-1.85107,0.879814,-0.0981797
0.363626,0.450949,0.268979
-2.06642,0.435764,0.178528
4.37701,-2.09096,-0.0815396
-0.556953,-0.081209,0.120648
-2.88247,-0.678852,-0.0900037
-0.539541,2.07007,0.0669825
-0.490994,-0.0612956,-0.569195
4.19571,-0.959403,0.109126
-4.96921,1.80636,0.0126368
-0.6085,-0.181356,-0.198543
-0.396874,0.234553,-0.293949
-1.18426,-0.417739,-0.0141112
2.95467,4.74735,-0.126264
-1.07415,-0.266463,0.0637456
1.33358,6.46293,0.0311527
0.750849,-0.062124,0.123198
-8.30644,2.02191,0.0347942
-7.7293,7.06477,0.071773
-0.13528,-0.0441999,0.332779
1.83302,2.47972,0.0293331
1.85024,-1.95468,-0.0589246
-6.66941,-5.543,-0.0359865
-5.90581,4.33745,0.109725
0.444396,0.367081,0.225639
1.80796,1.77213,0.0636733
-2.14932,-1.09182,0.000689314
-2.30046,3.50099,0.0719864
-0.140392,-0.113683,-0.00468051
-0.245147,0.919761,0.0512682
0.626769,-0.152872,-0.0833128
0.0875238,-0.234076,-0.551362
-0.20934,0.44459,-0.826385
-0.500571,-4.52486,0.140157
-2.36443,5.10402,-0.100558
-3.86971,-4.29742,0.108285
-3.08781,3.15429,0.128858
9.78519,-9.68489,-0.048996
-0.0475561,0.347653,0.10376
-12.3266,-1.82331,0.0134809
-0.104628,-0.47311,0.100103
-1.79014,-1.97951,0.0656423
-0.0887732,-1.00618,0.0934091
6.01749,-4.17608,-0.0250054
-0.765144,1.82049,-0.040871
4.73464,0.00522133,-0.0359291
1.18226,-3.92259,-0.0257391
-0.23296,0.431046,1.09577
-15.9529,0.434688,0.00809511
0.073171,-0.242261,-0.0611474
-0.443274,0.630186,-0.280866
-0.20925,-0.69974,0.0769022
-0.8193,2.40894,0.0104646
-0.319876,0.650983,-0.666121
-0.0713731,0.0154168,0.171908
8.61551,0.730112,0.17852
-0.530856,0.233775,-0.0888343
-0.365383,0.242312,-0.0477082
0.940343,0.199657,-0.0273145
1.35833,-0.475748,0.0939306
8.58604,0.18594,-0.0308467
4.57204,-1.64222,-0.0502764
1.16171,-0.685641,-0.12548
3.04594,2.93738,-0.10939
-1.45619,-0.507197,-0.0128778
-3.34729,-3.97309,-0.104549
0.129174,-0.62279,-0.0457663
-0.0345029,0.171848,-0.0180637
1.77332,0.110262,0.0825447
4.03848,-4.40486,-0.221524
1.52565,2.14698,0.0476376
-4.77221,-3.84344,0.0106759
0.0208121,-0.222596,-0.233969
1.37809,-0.450699,-0.262315
0.0127551,0.569227,-0.00181548
1.76083,-2.55974,0.136607
-0.225287,1.128,-0.565475
-0.0480821,-0.309949,-0.04614
-0.312849,0.59678,-0.0204054
-12.6856,4.34324,-0.0457959
-0.499897,0.734728,-0.775397
0.918934,1.37369,0.0222206
6.16727,8.45781,0.065044
-1.94347,1.80769,0.0888095
-0.208569,0.385026,1.27477
-0.29268,0.732134,0.0473596
11.3741,-17.1266,-0.0147198
-0.570632,0.0554311,-0.0208542
6.00329,0.043894,0.0609055
0.893627,1.23036,-0.148657
2.30181,-0.716567,0.00248143
2.60339,-0.781193,0.133244
-2.37572,2.62467,0.115826
-1.07687,0.271457,0.0791009
-12.594,-4.34458,0.00835106
-7.57373,1.39407,0.22081
0.1539,2.70421,-0.072884
10.2031,2.43602,-0.116189
-0.191907,-0.0269795,-0.0924715
0.264691,-0.14304,0.115549
0.251834,-0.148901,0.0240422
-1.19061,-0.311105,-0.680247
5.56026,-0.512997,-0.188429
1.85618,-2.61325,-0.200996
7.42973,7.91255,0.0314042
-0.0655674,-0.425708,-0.0164271
1.17197,3.14355,-0.0719625
-0.59601,-0.0845045,0.163339
4.63606,-0.0927895,0.0185136
0.123213,0.205629,-0.0538343
0.821125,1.38739,-0.0434542
3.13185,-5.76563,-0.0825613
2.49114,-3.31688,0.0215449
2.13214,-0.666099,0.241038
-0.0176,-0.0606099,0.04914
13.6976,3.95358,-0.0641035
-5.23145,-5.63518,-0.0708238
-8.2237,1.50261,-0.00810433
-0.124151,2.73727,0.0993831
-6.9409,-3.36308,0.105924
-0.0465457,1.24369,0.120369
-4.29216,-3.02642,0.0386124
-0.466724,-0.21632,-0.898672
5.04233,0.700525,-0.0103181
3.71801,-8.99924,0.0556658
0.263919,0.14104,-0.0448363
1.66135,-1.98169,-0.126895
-0.184598,8.69453,0.00553156
1.1618,2.12293,0.280746
-3.94285,-0.432335,0.0390875
-2.38739,-2.19587,0.109788
-1.14365,0.231068,0.10202
-1.20513,-0.0964723,0.151407
0.301171,-0.00180897,-0.342917
0.263473,0.160134,0.0170518
-9.76561,7.57887,0.124301
-2.83955,-4.09103,0.00633411
0.98367,10.3085,-0.108657
9.93415,-10.1739,-0.0566905
1.67936,5.95145,0.169666
-0.41925,-2.44757,-0.293093
-2.67658,-0.0387148,0.0626813
-0.414837,-0.672083,0.567854
-0.845529,-0.161223,0.833808
-0.398358,-0.622812,-0.334086
0.166982,0.374794,-0.0108617
-2.44669,2.37615,0.140697
-0.223567,0.47316,-0.153769
0.383092,1.19599,-0.0223049
4.22692,-0.131541,-0.0611252
-1.46906,0.0984213,0.0744186
6.97291,-1.21293,0.0466902
-0.76717,-1.22776,-0.0720727
0.142234,-5.1916,0.106714
-1.86312,2.01422,-0.0655844
1.43556,0.928197,0.0473334
-1.45361,-4.84225,-0.00891
-1.29918,4.89276,-0.113364
-0.765355,-0.0683249,0.0341305
-12.2765,4.07387,0.020299
5.5252,2.89293,-0.0826776
-2.9297,-1.72419,0.019292
1.54573,-2.69826,-0.0551957
-8.2829,-2.79582,0.00272924
0.339842,0.0579171,0.812106
-4.41559,-0.86041,0.186556
2.77544,-11.1854,0.00649994
-0.230584,0.110785,-0.0263217
0.245814,0.229173,0.168858
2.15508,1.43683,-0.0634467
15.1784,-10.5799,-0.0993663
4.26395,2.38229,-0.0528472
0.198143,0.325597,0.0219415
-1.3538,-3.70523,-0.0285152
0.601744,0.178466,-0.326696
-8.66492,7.47955,0.0905216
1.59616,0.46777,-0.0251126
-1.55051,13.194,0.133138
0.122002,-0.306271,0.0289603
-2.31383,-4.11557,0.0419481
-1.35949,6.34304,0.149658
0.673471,-0.129307,0.111044
-0.297059,-0.752739,0.608349
-2.10603,-1.66618,0.105193
-4.29443,-2.57634,0.0361478
-0.00911522,0.110068,0.105143
-0.891341,-0.426352,-0.00846213
0.495238,0.124495,-0.0640388
0.0594038,-0.595444,0.00216097
0.661171,-2.29299,-0.00804655
0.494565,0.987112,0.0411676
-0.318072,-0.253369,-0.494407
-1.47061,0.209072,-0.0465476
1.70366,4.68861,0.210687
-0.129158,0.0480817,-0.088897
0.18624,-0.25463,0.580673
-0.132261,-0.135511,0.0426847
-0.144098,-0.636826,-0.175998
0.0938802,1.17171,-0.188527
-1.11755,-3.30865,-0.133027
-1.78934,-5.58143,0.217394
-2.00845,-1.26996,0.00153201
7.38782,-14.3088,-0.0986874
-2.2209,4.80925,-0.030981
-5.46384,-5.46538,0.0369204
-0.492361,-0.254854,0.258409
0.520053,0.397623,-0.126102
6.85892,-10.0054,0.0362808
-7.16044,-2.93833,0.0119864
-1.51243,2.151,0.0295617
1.04114,0.456811,-0.289011
11.5685,-1.61593,0.231129
-0.0788097,-5.07425,0.0213065
0.791619,-0.568818,-0.358091
-8.88181,-6.64325,0.0594265
-0.589414,0.204018,0.619537
0.197638,-0.894118,0.0171538
-6.88838,-1.90504,0.0629732
1.92996,4.43136,0.0360131
-2.64934,-7.42177,-0.0846138
8.27342,-3.87371,-0.0979231
-3.26197,1.41902,-0.0377405
0.0263171,-0.253778,0.0314077
4.0911,0.622634,0.0504643
6.84856,0.0182076,0.00850979
6.8406,-13.9288,0.0509896
-0.954024,-0.243512,0.0757393
3.78781,1.66087,0.014823
-0.965211,-1.69839,0.055365
1.40148,-2.89707,-0.168864
-1.09422,0.175035,-0.060954
-2.35277,-2.54593,-0.0419753
-2.33653,0.664689,-0.0711667
14.1355,9.04412,-0.225784
-0.0100047,1.63676,-0.00974358
6.39931,0.0708973,0.0337145
0.0141101,0.0248579,-0.0510747
-0.765152,1.57105,0.070904
-0.944215,-0.302973,-0.0785795
7.30062,-2.93268,-0.0252544
7.20702,-13.1063,0.0110917
-0.0749699,-0.486809,-0.51258
15.8592,-4.84701,-0.108996
-4.27456,4.08159,-0.0871319
-1.50748,-11.322,0.14024
-11.9429,5.90162,-0.103091
-1.74533,2.20493,0.0377848
-2.76572,1.23137,-0.0102542
0.742579,-1.89364,0.0434471
-1.25148,1.28444,-0.140916
7.53751,0.0595226,-0.0095365
-0.482697,-0.308655,-0.439483
12.6187,4.3357,-0.120194
4.50127,4.10341,-0.158559
0.457703,-0.39834,-0.0698987
-8.67628,-2.65681,0.0427787
1.73403,-1.66607,0.012225
